CO_REGSAUD;DS_NOME;Ano;Pop_0a4;Pop_5a9;Pop_10a14;Pop_15a19;Pop_20a24;Pop_25a29;Pop_30a34;Pop_35a39;Pop_40a44;Pop_45a49;Pop_50a54;Pop_55a59;Pop_60a64;Pop_65a69;Pop_70a74;Pop_75a79;Pop_80emais;PopH_0a4;PopH_5a9;PopH_10a14;PopH_15a19;PopH_20a24;PopH_25a29;PopH_30a34;PopH_35a39;PopH_40a44;PopH_45a49;PopH_50a54;PopH_55a59;PopH_60a64;PopH_65a69;PopH_70a74;PopH_75a79;PopH_80emais;PopM_0a4;PopM_5a9;PopM_10a14;PopM_15a19;PopM_20a24;PopM_25a29;PopM_30a34;PopM_35a39;PopM_40a44;PopM_45a49;PopM_50a54;PopM_55a59;PopM_60a64;PopM_65a69;PopM_70a74;PopM_75a79;PopM_80emais
29012;Itabuna;2000;52211;55917;64348;66724;52418;37525;34439;32903;30103;24154;19801;16334;14864;12137;9156;5559;6868;26576;28323;32463;33860;26252;18137;16619;15607;14790;11881;9769;7904;7152;6072;4643;2817;3212;25635;27594;31885;32864;26166;19388;17820;17296;15313;12273;10032;8430;7712;6065;4513;2742;3656
29013;Itapetinga;2000;22866;25155;28006;29053;23086;17266;15722;14409;12308;10282;9017;7883;7225;5589;4163;2671;3608;11480;12708;14280;15069;11794;8738;7870;7368;6283;5018;4344;3801;3505;2780;2154;1384;1783;11386;12447;13726;13984;11292;8528;7852;7041;6025;5264;4673;4082;3720;2809;2009;1287;1825
29014;Jacobina;2000;37920;41202;46052;44716;33152;25718;23243;20566;17839;14774;14217;12208;9889;7370;6326;4300;5672;19254;20923;23191;23102;17318;12877;11447;10100;8714;7314;6962;5686;4737;3410;3019;2067;2621;18666;20279;22861;21614;15834;12841;11796;10466;9125;7460;7255;6522;5152;3960;3307;2233;3051
29015;Jequié;2000;51323;56540;63790;66031;51103;36859;32731;30997;28279;22521;18375;15557;14224;12275;9544;6478;8664;26010;28726;32313;33598;26398;18404;16126;15395;14264;11186;8953;7377;6611;5833;4654;3206;3858;25313;27814;31477;32433;24705;18455;16605;15602;14015;11335;9422;8180;7613;6442;4890;3272;4806
29016;Juazeiro;2000;50197;50306;53037;53026;45094;35264;31048;26638;21574;17351;15844;13119;10832;7558;6251;4419;5697;25384;25630;26711;26972;23059;17825;15647;13378;10876;8633;8005;6297;5188;3481;2811;2035;2547;24813;24676;26326;26054;22035;17439;15401;13260;10698;8718;7839;6822;5644;4077;3440;2384;3150
29017;Paulo Afonso;2000;23683;23974;25738;25443;21653;16968;14973;12815;10151;9081;8361;7005;5605;4278;3230;2475;3088;11953;12271;12947;12865;10904;8354;7248;6252;4848;4266;4075;3291;2618;2015;1548;1185;1439;11730;11703;12791;12578;10749;8614;7725;6563;5303;4815;4286;3714;2987;2263;1682;1290;1649
29018;Porto Seguro;2000;34963;32546;34906;35467;31246;23597;20505;18438;15196;12137;9107;6993;5654;4504;3085;1998;2338;18009;16439;17728;17810;15960;11883;10338;9172;7733;6238;4675;3569;2905;2334;1678;1045;1106;16954;16107;17178;17657;15286;11714;10167;9266;7463;5899;4432;3424;2749;2170;1407;953;1232
29019;Ribeira do Pombal;2000;33236;34169;36891;33405;26771;21526;20386;17474;14021;12237;11388;10404;8760;6438;5207;4048;5154;16762;17219;18506;17014;13760;10628;10203;8674;6880;5961;5576;4892;4179;3055;2526;2002;2513;16474;16950;18385;16391;13011;10898;10183;8800;7141;6276;5812;5512;4581;3383;2681;2046;2641
29020;Salvador;2000;247749;243926;264539;329244;318953;261734;237335;217329;186832;145360;110518;76109;61748;46048;34795;22154;24640;126450;123943;132827;160857;151560;122774;110609;100633;86693;67040;50994;33485;26130;18242;12966;8043;7583;121299;119983;131712;168387;167393;138960;126726;116696;100139;78320;59524;42624;35618;27806;21829;14111;17057
29021;Santa Maria da Vitória;2000;30454;33720;36528;36184;25654;18888;17551;16490;14017;11166;9991;8659;7714;5850;4342;2771;3575;15499;17069;18679;18820;13692;9723;8871;8294;7143;5585;5006;4268;3772;2891;2151;1394;1547;14955;16651;17849;17364;11962;9165;8680;8196;6874;5581;4985;4391;3942;2959;2191;1377;2028
29022;Santo Antônio de Jesus;2000;38923;42370;47573;49966;39519;30462;27087;24046;20110;16403;13973;11654;10976;9636;7677;5274;7070;19726;21610;24166;25535;20114;15079;13588;12010;9820;8014;6651;5220;4712;4383;3501;2423;3030;19197;20760;23407;24431;19405;15383;13499;12036;10290;8389;7322;6434;6264;5253;4176;2851;4040
29023;Seabra;2000;17798;18455;19965;19779;14964;11240;10322;9278;8446;6659;6021;5545;4873;3769;3489;2332;3176;9064;9421;10112;10186;7600;5621;5230;4567;4273;3344;2928;2562;2202;1582;1515;1060;1328;8734;9034;9853;9593;7364;5619;5092;4711;4173;3315;3093;2983;2671;2187;1974;1272;1848
29024;Senhor do Bonfim;2000;29413;29772;32699;32231;26168;20587;18552;15346;13094;11180;10401;8973;7622;5081;4470;3491;4280;14946;15229;16597;16521;13500;10335;9217;7739;6519;5608;5195;4377;3768;2290;2089;1626;1981;14467;14543;16102;15710;12668;10252;9335;7607;6575;5572;5206;4596;3854;2791;2381;1865;2299
29025;Serrinha;2000;62026;64412;71340;70000;53583;39963;37096;30766;25370;21837;21840;18955;15334;11006;9758;7578;9195;31494;32577;36245;36158;27994;20161;18769;15588;12459;10690;10815;9079;7541;5162;4782;3778;4270;30532;31835;35095;33842;25589;19802;18327;15178;12911;11147;11025;9876;7793;5844;4976;3800;4925
29026;Teixeira de Freitas;2000;40302;42233;45038;44155;34674;27334;25513;23238;19782;16424;13023;10994;9317;7366;5298;3377;4102;20566;21387;22894;22693;17635;13512;12587;11759;9848;8232;6508;5518;4656;3793;2748;1771;1939;19736;20846;22144;21462;17039;13822;12926;11479;9934;8192;6515;5476;4661;3573;2550;1606;2163
29027;Valença;2000;31213;32624;34483;33702;25911;19264;17309;16073;13719;10852;8552;6878;6052;4970;3484;2087;2895;15918;16495;17608;17330;13406;9754;8694;7967;7029;5651;4347;3463;3015;2569;1809;1071;1295;15295;16129;16875;16372;12505;9510;8615;8106;6690;5201;4205;3415;3037;2401;1675;1016;1600
29028;Vitória da Conquista;2000;61489;66449;73171;79639;64591;49007;44198;40446;34039;27727;23952;20988;18414;13409;10511;6916;8451;31227;33331;36977;40113;32932;24308;21781;19954;16939;13353;11801;9900;9002;6449;5170;3448;3833;30262;33118;36194;39526;31659;24699;22417;20492;17100;14374;12151;11088;9412;6960;5341;3468;4618
31001;Águas Formosas;2000;5777;6359;6958;6966;4850;3670;3305;3176;2731;2560;2300;2225;2004;1467;1031;714;842;2896;3216;3627;3766;2568;1914;1723;1608;1362;1272;1130;1115;994;745;527;355;366;2881;3143;3331;3200;2282;1756;1582;1568;1369;1288;1170;1110;1010;722;504;359;476
31002;Além Paraíba;2000;4564;4833;4781;5088;4651;4129;4152;4283;3944;3170;2445;2099;1853;1704;1263;918;874;2268;2441;2440;2601;2353;2034;2019;2077;1958;1531;1169;975;870;777;577;392;329;2296;2392;2341;2487;2298;2095;2133;2206;1986;1639;1276;1124;983;927;686;526;545
31003;Alfenas Machado;2000;25121;26291;27713;28349;25990;22483;22091;21720;19386;16105;12903;10318;8653;7155;5546;3748;3675;12879;13241;14123;14429;13411;11305;11147;11107;10093;8257;6668;5244;4354;3567;2756;1788;1584;12242;13050;13590;13920;12579;11178;10944;10613;9293;7848;6235;5074;4299;3588;2790;1960;2091
31004;Almenara;2000;15747;17930;20392;20064;14354;11190;10820;10200;8879;7744;6747;6234;5529;4511;3119;1961;2800;8017;9205;10477;10574;7615;5825;5418;5201;4430;3802;3392;3052;2781;2209;1559;974;1270;7730;8725;9915;9490;6739;5365;5402;4999;4449;3942;3355;3182;2748;2302;1560;987;1530
31005;Araçuaí;2000;8594;9970;11212;11441;7747;5842;5351;5223;4376;3663;3173;2877;2711;2149;1553;1099;1316;4373;5019;5658;5986;4170;2992;2738;2632;2229;1824;1540;1289;1244;980;661;475;482;4221;4951;5554;5455;3577;2850;2613;2591;2147;1839;1633;1588;1467;1169;892;624;834
31006;Araxá;2000;11879;12897;13724;14192;12834;11285;11397;11541;10296;8350;6377;5039;4230;3299;2341;1583;1609;6108;6428;6961;7164;6558;5605;5656;5736;5212;4337;3284;2526;1965;1539;1067;727;664;5771;6469;6763;7028;6276;5680;5741;5805;5084;4013;3093;2513;2265;1760;1274;856;945
31007;Barbacena;2000;17524;19153;19941;20345;19008;16656;16742;16594;14685;11746;10027;7830;6485;5410;4177;2636;2572;8864;9738;10051;10299;9701;8220;8190;8237;7159;5696;4842;3747;3039;2365;1780;1111;1015;8660;9415;9890;10046;9307;8436;8552;8357;7526;6050;5185;4083;3446;3045;2397;1525;1557
31008;Belo Horizonte Nova Lima Caeté;2000;250457;244056;260829;297565;306105;259771;240058;232240;205522;166598;132413;98315;80407;62215;45564;28981;31510;127065;123382;131291;146700;149433;126089;114879;109218;96007;76559;60560;44539;35177;26005;17676;10629;10037;123392;120674;129538;150865;156672;133682;125179;123022;109515;90039;71853;53776;45230;36210;27888;18352;21473
31009;Betim;2000;52820;52125;51762;52756;49857;43772;41390;38249;32289;24303;17446;12885;10352;8113;5569;3445;3214;26901;26750;26154;26279;25163;21876;20566;18812;16339;12311;8857;6498;5084;3801;2566;1565;1292;25919;25375;25608;26477;24694;21896;20824;19437;15950;11992;8589;6387;5268;4312;3003;1880;1922
31010;Bom Despacho;2000;7804;8794;9088;9085;8001;7283;7543;7343;6099;5238;4315;3538;3191;2495;1847;1119;1181;4015;4533;4675;4584;4067;3562;3734;3733;3043;2614;2141;1662;1536;1191;854;518;467;3789;4261;4413;4501;3934;3721;3809;3610;3056;2624;2174;1876;1655;1304;993;601;714
31011;Brasília de Minas São Francisco;2000;25195;28052;29425;28103;18652;13461;12732;12129;10411;9380;7822;7135;6090;4762;3358;2100;2295;12742;14351;14993;14886;9981;7035;6477;6313;5512;4700;3972;3506;2973;2356;1616;1060;1033;12453;13701;14432;13217;8671;6426;6255;5816;4899;4680;3850;3629;3117;2406;1742;1040;1262
31012;Carangola;2000;11409;11498;11831;12296;10724;9163;8825;8332;7617;6449;4929;4103;3668;3016;2454;1604;1763;5852;5868;6122;6296;5523;4608;4429;4211;3897;3247;2479;2019;1816;1445;1211;790;750;5557;5630;5709;6000;5201;4555;4396;4121;3720;3202;2450;2084;1852;1571;1243;814;1013
31013;Caratinga;2000;16921;17466;19093;19844;16829;13852;12891;12528;10600;9041;7226;6176;5736;4682;3516;2270;2270;8783;8807;9667;10116;8721;6923;6462;6399;5390;4402;3622;2933;2808;2248;1758;1155;997;8138;8659;9426;9728;8108;6929;6429;6129;5210;4639;3604;3243;2928;2434;1758;1115;1273
31014;Conselheiro Lafaiete Congonhas;2000;22657;24766;26357;27662;23777;19525;20043;20660;18807;14763;11415;9032;7418;6130;4386;2853;2776;11522;12711;13510;14117;12010;9609;9680;10079;9370;7389;5550;4365;3414;2739;1894;1201;1114;11135;12055;12847;13545;11767;9916;10363;10581;9437;7374;5865;4667;4004;3391;2492;1652;1662
31015;Contagem;2000;65997;64484;65755;71945;72828;63301;59231;54350;47166;36599;27082;19281;14824;10682;6860;4102;3848;33493;32511;33025;35766;36509;31365;29217;26120;22832;17761;13028;9292;6873;4699;2922;1575;1281;32504;31973;32730;36179;36319;31936;30014;28230;24334;18838;14054;9989;7951;5983;3938;2527;2567
31016;Coração de Jesus;2000;4760;5600;6130;5682;4004;3047;3056;2904;2372;2084;1737;1523;1347;1040;736;469;506;2376;2851;3080;2982;2239;1553;1600;1511;1237;1079;884;761;664;487;355;201;226;2384;2749;3050;2700;1765;1494;1456;1393;1135;1005;853;762;683;553;381;268;280
31017;Coronel Fabriciano Timóteo;2000;18073;18625;20230;22077;19566;16121;16465;16279;13995;10861;8153;6421;5670;4357;3151;1853;1624;9192;9316;10266;11114;9816;7717;7700;7795;6772;5322;3896;2939;2663;2037;1482;848;626;8881;9309;9964;10963;9750;8404;8765;8484;7223;5539;4257;3482;3007;2320;1669;1005;998
31018;Curvelo;2000;15266;16547;17258;17265;14284;12207;12156;12008;10019;8299;6700;5608;4827;3969;2946;1996;2044;7681;8277;8879;8811;7076;6062;5922;5788;5031;4147;3293;2750;2346;1895;1268;906;765;7585;8270;8379;8454;7208;6145;6234;6220;4988;4152;3407;2858;2481;2074;1678;1090;1279
31019;Diamantina;2000;17198;19223;20761;19264;14211;10761;10693;10281;8335;6892;5837;5094;4505;3834;2786;1797;2116;8805;9745;10415;9905;7307;5423;5275;5089;4194;3346;2837;2424;2082;1686;1247;760;840;8393;9478;10346;9359;6904;5338;5418;5192;4141;3546;3000;2670;2423;2148;1539;1037;1276
31020;Divinópolis Santo Antônio do Monte;2000;30742;32663;34924;36226;35385;30753;30659;30678;26194;20674;16702;12710;10829;8551;6208;3913;3811;15759;16611;17823;18357;17831;15317;15034;14942;12968;10316;8178;6138;5099;4047;2815;1703;1514;14983;16052;17101;17869;17554;15436;15625;15736;13226;10358;8524;6572;5730;4504;3393;2210;2297
31021;Formiga;2000;9375;10291;11065;11519;10280;9404;10004;10216;8703;7258;5974;4959;4333;3313;2463;1623;1506;4769;5200;5659;5896;5256;4676;4978;5103;4370;3614;2961;2372;2133;1567;1102;713;603;4606;5091;5406;5623;5024;4728;5026;5113;4333;3644;3013;2587;2200;1746;1361;910;903
31022;Francisco Sá;2000;7850;8504;8645;8096;5745;4453;4288;4013;3320;2909;2344;2047;1727;1266;897;626;839;3983;4384;4403;4246;3046;2336;2176;2037;1715;1490;1190;957;796;633;401;288;385;3867;4120;4242;3850;2699;2117;2112;1976;1605;1419;1154;1090;931;633;496;338;454
31023;Frutal Iturama;2000;11079;11977;12963;13279;12248;11116;11066;10556;9284;7477;6189;4978;4186;3339;2423;1491;1457;5614;6101;6602;6830;6224;5640;5431;5217;4789;3783;3201;2576;2247;1714;1281;757;744;5465;5876;6361;6449;6024;5476;5635;5339;4495;3694;2988;2402;1939;1625;1142;734;713
31024;Governador Valadares;2000;36852;37945;40746;43350;36661;29399;28419;27367;23059;19399;15828;13577;11936;9828;6888;4377;4711;18620;19241;20697;21862;18041;13928;13387;13076;11014;9028;7312;6203;5518;4537;3233;2020;2023;18232;18704;20049;21488;18620;15471;15032;14291;12045;10371;8516;7374;6418;5291;3655;2357;2688
31025;Guanhães;2000;11862;12849;13325;12295;9272;7391;7090;7100;6049;5199;4289;3961;3795;3155;2249;1644;1828;5981;6453;6863;6370;4815;3640;3572;3534;3084;2569;2124;1867;1730;1418;1042;709;726;5881;6396;6462;5925;4457;3751;3518;3566;2965;2630;2165;2094;2065;1737;1207;935;1102
31026;Guaxupé;2000;12787;13469;14218;14535;13073;11644;11222;11193;10257;8299;6769;5352;4735;3845;3071;2012;1861;6489;6860;7326;7471;6820;6028;5669;5709;5330;4290;3628;2660;2356;1871;1439;921;767;6298;6609;6892;7064;6253;5616;5553;5484;4927;4009;3141;2692;2379;1974;1632;1091;1094
31027;Ipatinga;2000;31345;31689;33914;37673;34311;27252;25507;24121;22432;19167;12984;9902;8412;6663;4696;2775;2818;15937;16204;17330;18963;17152;13296;12230;11145;10934;9825;6384;4848;4081;3141;2273;1263;1202;15408;15485;16584;18710;17159;13956;13277;12976;11498;9342;6600;5054;4331;3522;2423;1512;1616
31028;Itabira;2000;17742;19110;20784;21232;18974;15441;15179;15090;12511;10120;7708;6363;5422;4403;3422;2145;2309;8994;9727;10474;10754;9415;7496;7332;7342;6066;4970;3673;3008;2466;1940;1508;927;826;8748;9383;10310;10478;9559;7945;7847;7748;6445;5150;4035;3355;2956;2463;1914;1218;1483
31029;Itajubá;2000;16772;17348;18014;18501;16425;14674;14329;14244;12577;9955;8530;6676;5944;4881;3863;2445;2323;8515;8772;9076;9441;8537;7555;7232;7143;6416;5014;4246;3247;2788;2331;1732;1193;1027;8257;8576;8938;9060;7888;7119;7097;7101;6161;4941;4284;3429;3156;2550;2131;1252;1296
31030;Itaobim;2000;8784;9049;10011;9607;7008;5144;4871;4583;4060;3797;3320;3081;2737;2107;1511;1025;1255;4491;4619;5070;4988;3640;2607;2462;2368;2023;1810;1651;1489;1332;1048;741;494;576;4293;4430;4941;4619;3368;2537;2409;2215;2037;1987;1669;1592;1405;1059;770;531;679
31031;Itaúna;2000;8663;9245;9417;9975;9379;8342;8493;8516;7254;5802;4699;3671;2990;2575;1896;1198;1075;4350;4709;4745;5169;4796;4177;4281;4315;3631;2879;2329;1769;1380;1216;832;531;406;4313;4536;4672;4806;4583;4165;4212;4201;3623;2923;2370;1902;1610;1359;1064;667;669
31032;Ituiutaba;2000;13322;14650;15769;15460;15265;13921;14106;13465;11443;9797;8505;7178;6433;5022;3736;2422;2548;6762;7432;8098;7869;7764;6829;6774;6650;5596;4869;4241;3726;3288;2607;1922;1257;1234;6560;7218;7671;7591;7501;7092;7332;6815;5847;4928;4264;3452;3145;2415;1814;1165;1314
31033;Janaúba Monte Azul;2000;26116;29465;31686;31731;23209;17638;17295;15700;13523;11143;9234;7746;6398;4533;3516;2280;2744;13134;14924;16189;16138;11934;8699;8548;7867;6792;5620;4678;3763;3076;2186;1697;1083;1193;12982;14541;15497;15593;11275;8939;8747;7833;6731;5523;4556;3983;3322;2347;1819;1197;1551
31034;Januária;2000;11890;12796;13638;13328;8770;6340;6104;5909;5161;4291;3638;3198;2821;2294;1606;1127;1360;6107;6511;6953;6923;4462;3233;3037;2979;2582;2172;1870;1531;1351;1069;727;531;597;5783;6285;6685;6405;4308;3107;3067;2930;2579;2119;1768;1667;1470;1225;879;596;763
31035;João Monlevade;2000;10694;11042;12239;13044;11701;9430;9747;10131;8656;6741;5861;4497;3873;3118;2339;1512;1445;5333;5602;6135;6595;5691;4465;4722;4812;4093;3130;2711;2129;1796;1416;1043;621;547;5361;5440;6104;6449;6010;4965;5025;5319;4563;3611;3150;2368;2077;1702;1296;891;898
31036;João Pinheiro;2000;6463;6793;6715;6583;5374;4753;4597;4259;3447;2944;2385;1896;1471;1100;705;495;471;3277;3471;3427;3493;2727;2348;2377;2136;1810;1553;1268;978;768;559;360;243;200;3186;3322;3288;3090;2647;2405;2220;2123;1637;1391;1117;918;703;541;345;252;271
31037;Juiz de Fora Lima Duarte Bom Jardim Min;2000;44958;47652;50048;53704;51579;44345;45607;46989;42668;35658;29434;21841;18798;15680;12347;7951;7972;22777;24256;25429;26856;25833;21611;22074;22451;20314;16674;13829;10009;8576;6988;5147;3192;2950;22181;23396;24619;26848;25746;22734;23533;24538;22354;18984;15605;11832;10222;8692;7200;4759;5022
31038;Lavras;2000;12857;13540;14456;15274;14006;11574;11856;11810;10830;9051;7146;5416;4594;3989;3090;1970;1950;6433;6829;7327;7797;7145;5754;5887;5723;5423;4513;3490;2591;2230;1900;1328;850;754;6424;6711;7129;7477;6861;5820;5969;6087;5407;4538;3656;2825;2364;2089;1762;1120;1196
31039;Leopoldina Cataguases;2000;12718;13815;15041;15793;13975;12135;12406;12734;11434;9532;8244;6729;5802;4969;3852;2619;2645;6499;6976;7534;7955;7182;5931;6061;6308;5626;4753;4005;3140;2784;2351;1725;1163;962;6219;6839;7507;7838;6793;6204;6345;6426;5808;4779;4239;3589;3018;2618;2127;1456;1683
31040;Manga;2000;7153;7530;7811;7702;5040;3840;3547;3232;2811;2265;1947;1767;1539;1258;826;554;733;3641;3795;4009;4007;2658;1956;1810;1613;1392;1159;934;864;730;612;402;273;336;3512;3735;3802;3695;2382;1884;1737;1619;1419;1106;1013;903;809;646;424;281;397
31041;Manhuaçu;2000;29571;29396;31918;32753;27809;22996;21728;20507;17831;14892;11525;9622;8778;7357;5558;3588;3746;14973;14930;16212;16900;14496;11478;10849;10448;9097;7473;5751;4702;4352;3575;2718;1679;1657;14598;14466;15706;15853;13313;11518;10879;10059;8734;7419;5774;4920;4426;3782;2840;1909;2089
31042;Mantena;2000;5771;5920;7002;7518;6158;5044;4692;4444;3804;3370;2837;2509;2359;2075;1452;878;1002;2947;3000;3552;3862;3184;2435;2304;2184;1930;1601;1387;1123;1098;967;738;435;491;2824;2920;3450;3656;2974;2609;2388;2260;1874;1769;1450;1386;1261;1108;714;443;511
31043;Minas Novas Turmalina Capelinha;2000;13069;14045;15483;14376;10136;7196;6788;6336;5398;4514;3549;3067;2664;1984;1325;863;908;6595;7087;7868;7391;5442;3684;3355;3146;2702;2160;1724;1388;1210;836;562;353;327;6474;6958;7615;6985;4694;3512;3433;3190;2696;2354;1825;1679;1454;1148;763;510;581
31044;Montes Claros Bocaiúva;2000;37939;39424;43594;46074;40942;32220;29772;27274;23301;18858;15303;11504;9509;6805;4699;2908;3244;19192;20122;21939;22599;20011;15519;14402;13205;11363;9066;7560;5478;4468;3134;2121;1257;1214;18747;19302;21655;23475;20931;16701;15370;14069;11938;9792;7743;6026;5041;3671;2578;1651;2030
31045;Muriaé;2000;12596;13428;14932;15562;13814;11161;11635;11283;10549;8731;6920;5539;4861;4269;3368;2149;2296;6408;6716;7617;7845;6908;5485;5678;5541;5192;4393;3412;2690;2366;2027;1559;1007;940;6188;6712;7315;7717;6906;5676;5957;5742;5357;4338;3508;2849;2495;2242;1809;1142;1356
31046;Nanuque;2000;6379;6947;7803;8063;6396;5068;5002;4660;4259;3565;3091;2714;2396;1904;1375;927;1246;3239;3466;3982;4117;3255;2532;2435;2305;2053;1655;1471;1303;1157;899;667;464;534;3140;3481;3821;3946;3141;2536;2567;2355;2206;1910;1620;1411;1239;1005;708;463;712
31047;Ouro Preto;2000;13899;14302;15281;15848;14771;12066;11811;11649;9887;8044;6228;4760;3915;3140;2338;1507;1442;7071;7268;7722;7895;7433;5991;5731;5630;4866;3949;3011;2286;1744;1372;932;552;498;6828;7034;7559;7953;7338;6075;6080;6019;5021;4095;3217;2474;2171;1768;1406;955;944
31048;Padre Paraíso;2000;6642;6709;7547;7095;4893;3486;3111;2963;2641;2356;1966;1819;1628;1324;1004;624;731;3391;3413;3798;3774;2553;1815;1579;1479;1296;1141;941;875;788;627;537;312;326;3251;3296;3749;3321;2340;1671;1532;1484;1345;1215;1025;944;840;697;467;312;405
31049;Pará de Minas;2000;14410;14692;14919;15826;15621;13424;12617;12022;10030;7850;6084;4680;3872;3103;2190;1470;1498;7380;7508;7529;7990;7946;6788;6271;5997;4998;3900;3023;2280;1886;1477;991;615;601;7030;7184;7390;7836;7675;6636;6346;6025;5032;3950;3061;2400;1986;1626;1199;855;897
31050;Passos Piumhi;2000;21811;23017;23692;24407;22059;20096;20192;19522;17846;14825;12036;9216;7885;6185;4537;2991;2999;11138;11751;12258;12463;11333;10180;10156;10010;9138;7656;6133;4759;3938;2992;2139;1429;1272;10673;11266;11434;11944;10726;9916;10036;9512;8708;7169;5903;4457;3947;3193;2398;1562;1727
31051;Patos de Minas;2000;26119;28446;29190;30370;27741;26380;25661;23925;20802;16822;13434;10869;9043;6847;4911;3077;3125;13373;14711;14889;15601;14345;13239;13009;12117;10620;8618;6859;5445;4391;3238;2312;1388;1304;12746;13735;14301;14769;13396;13141;12652;11808;10182;8204;6575;5424;4652;3609;2599;1689;1821
31052;Patrocínio Monte Carmelo;2000;15723;15909;16441;16761;15927;14642;14594;13650;11179;9111;7266;5743;4787;3488;2523;1506;1361;8052;8251;8453;8488;8205;7533;7490;7001;5797;4668;3753;2902;2370;1713;1163;697;613;7671;7658;7988;8273;7722;7109;7104;6649;5382;4443;3513;2841;2417;1775;1360;809;748
31053;Pedra Azul;2000;5281;5664;6193;5738;4201;3351;3181;2980;2459;2106;1883;1556;1413;1010;754;482;572;2654;2829;3186;2933;2109;1674;1568;1481;1235;1033;925;742;674;511;370;231;230;2627;2835;3007;2805;2092;1677;1613;1499;1224;1073;958;814;739;499;384;251;342
31054;Pirapora;2000;13507;14613;15927;15469;12146;9305;9012;8809;7477;6044;4695;3346;2907;2303;1677;1075;1181;6909;7485;8070;7743;6163;4533;4455;4316;3750;3057;2479;1677;1445;1083;794;504;491;6598;7128;7857;7726;5983;4772;4557;4493;3727;2987;2216;1669;1462;1220;883;571;690
31055;Poços de Caldas;2000;15104;15474;16622;18375;17650;15869;15388;14964;13862;12399;9956;7517;6389;5278;4038;2546;2509;7614;7835;8481;9333;8842;7901;7554;7327;6765;6009;5002;3648;3096;2499;1800;1120;1016;7490;7639;8141;9042;8808;7968;7834;7637;7097;6390;4954;3869;3293;2779;2238;1426;1493
31056;Ponte Nova;2000;18486;20269;22313;23147;19122;15351;15289;15355;13399;11266;9342;7895;7260;6322;5041;3344;3521;9386;10294;11211;11850;9811;7579;7475;7626;6573;5503;4477;3655;3360;2930;2292;1539;1448;9100;9975;11102;11297;9311;7772;7814;7729;6826;5763;4865;4240;3900;3392;2749;1805;2073
31057;Pouso Alegre;2000;36518;37714;39740;41729;38556;35566;35080;34054;30049;24453;20376;15585;13341;10772;8291;5304;4811;18536;19312;20409;21337;19861;18053;17785;17181;15553;12553;10456;7965;6611;5299;4144;2629;2182;17982;18402;19331;20392;18695;17513;17295;16873;14496;11900;9920;7620;6730;5473;4147;2675;2629
31058;Resplendor;2000;7590;8079;8772;9080;7671;6617;6072;6011;5258;4682;3950;3487;3129;2611;2038;1303;1460;3819;4127;4421;4614;3850;3275;2945;2957;2565;2275;1863;1644;1493;1237;947;653;694;3771;3952;4351;4466;3821;3342;3127;3054;2693;2407;2087;1843;1636;1374;1091;650;766
31059;Salinas Taiobeiras;2000;20268;21464;22967;22998;16429;12711;11892;11017;9857;8682;7072;6184;5435;4134;3056;1965;2206;10246;10862;11606;11776;8504;6419;5891;5548;4923;4249;3514;2950;2608;1965;1406;915;922;10022;10602;11361;11222;7925;6292;6001;5469;4934;4433;3558;3234;2827;2169;1650;1050;1284
31060;Santa Maria do Suaçuí São João Evangeli;2000;11473;12238;13140;12211;8710;6510;6323;5935;4998;4592;3904;3741;3418;2923;2053;1329;1619;5826;6269;6691;6371;4499;3347;3162;2985;2480;2166;1898;1752;1594;1330;975;567;620;5647;5969;6449;5840;4211;3163;3161;2950;2518;2426;2006;1989;1824;1593;1078;762;999
31061;Santo Antônio do Amparo Campo Belo;2000;15251;15728;17068;18127;16568;14302;13734;13454;12630;10474;8429;6952;6071;5347;4065;2627;2626;7781;8015;8554;9190;8491;7278;6851;6767;6344;5382;4243;3352;2920;2584;1880;1181;1099;7470;7713;8514;8937;8077;7024;6883;6687;6286;5092;4186;3600;3151;2763;2185;1446;1527
31062;Santos Dumont;2000;4362;4549;4615;4982;4377;3748;3892;4158;3716;2864;2457;1899;1616;1389;1014;675;707;2145;2290;2404;2537;2195;1842;1926;2094;1819;1389;1184;870;734;603;436;268;252;2217;2259;2211;2445;2182;1906;1966;2064;1897;1475;1273;1029;882;786;578;407;455
31063;São João del Rei;2000;17553;18831;19124;20313;19225;16732;17071;17177;15228;11942;9806;8072;6969;5803;4267;2776;2654;8893;9530;9715;10446;9714;8503;8514;8460;7658;5981;4752;3808;3297;2644;1828;1175;1032;8660;9301;9409;9867;9511;8229;8557;8717;7570;5961;5054;4264;3672;3159;2439;1601;1622
31064;São João Nepomuceno Bicas;2000;5345;5652;5847;6026;5115;4600;5020;5090;4551;3865;3168;2569;2290;2117;1767;1154;1184;2654;2840;2950;3036;2613;2265;2451;2514;2255;1896;1572;1243;1126;976;806;554;438;2691;2812;2897;2990;2502;2335;2569;2576;2296;1969;1596;1326;1164;1141;961;600;746
31065;São Lourenço;2000;20123;21900;22210;23555;20285;17835;18118;18253;16219;13333;10991;8899;7708;6703;5128;3232;3473;10171;11060;11290;11922;10377;8956;9110;9142;8100;6626;5552;4249;3724;3215;2429;1455;1514;9952;10840;10920;11633;9908;8879;9008;9111;8119;6707;5439;4650;3984;3488;2699;1777;1959
