CO_REGSAUD;DS_NOME;ano;Pop_0a4;Pop_5a9;Pop_10a14;Pop_15a19;Pop_20a24;Pop_25a29;Pop_30a34;Pop_35a39;Pop_40a44;Pop_45a49;Pop_50a54;Pop_55a59;Pop_60a64;Pop_65a69;Pop_70a74;Pop_75a79;Pop_80emais;PopH_0a4;PopH_5a9;PopH_10a14;PopH_15a19;PopH_20a24;PopH_25a29;PopH_30a34;PopH_35a39;PopH_40a44;PopH_45a49;PopH_50a54;PopH_55a59;PopH_60a64;PopH_65a69;PopH_70a74;PopH_75a79;PopH_80emais;PopM_0a4;PopM_5a9;PopM_10a14;PopM_15a19;PopM_20a24;PopM_25a29;PopM_30a34;PopM_35a39;PopM_40a44;PopM_45a49;PopM_50a54;PopM_55a59;PopM_60a64;PopM_65a69;PopM_70a74;PopM_75a79;PopM_80emais
29014;Jacobina;1991;48479;53932;53051;43730;32046;24913;21172;17799;17333;14275;11664;8692;7937;6809;5427;3827;3563;24350;27035;26681;22038;15845;12295;10415;8554;8521;7146;5777;4037;3760;3356;2709;1928;1628;24129;26897;26370;21692;16201;12618;10757;9245;8812;7129;5887;4655;4177;3453;2718;1899;1935
29015;Jequié;1991;62601;71799;71620;55600;42075;34966;30853;26360;22108;17965;16023;13057;12365;9785;7085;5252;4938;31589;36183;36520;28462;20673;17074;15242;12889;10931;8649;7861;6073;6045;4966;3544;2585;2219;31012;35616;35100;27138;21402;17892;15611;13471;11177;9316;8162;6984;6320;4819;3541;2667;2719
29016;Juazeiro;1991;49595;53351;52557;45344;33995;27717;22375;18131;16965;13970;11663;8498;7503;6471;5021;3851;3648;25069;26965;26371;22955;17006;13782;11214;8870;8486;6980;5667;3948;3466;3134;2341;1812;1598;24526;26386;26186;22389;16989;13935;11161;9261;8479;6990;5996;4550;4037;3337;2680;2039;2050
29017;Paulo Afonso;1991;25157;26674;26879;23799;18521;14378;10959;9630;9111;7825;6147;4789;3934;3792;2673;1943;1883;12677;13362;13416;11804;9027;7022;5230;4472;4397;3780;2959;2215;1833;1820;1277;982;849;12480;13312;13463;11995;9494;7356;5729;5158;4714;4045;3188;2574;2101;1972;1396;961;1034
29018;Porto Seguro;1991;26710;29408;28587;22231;17193;14996;12546;10635;8867;6529;5441;4519;3800;2947;1920;1465;1271;13568;14953;14433;11261;8542;7367;6228;5262;4557;3361;2807;2365;1988;1614;1030;750;626;13142;14455;14154;10970;8651;7629;6318;5373;4310;3168;2634;2154;1812;1333;890;715;645
29019;Ribeira do Pombal;1991;37520;37624;37007;32250;23854;18545;15165;13349;12917;11260;9227;7266;6299;5963;4915;3358;3198;18989;18898;18485;16344;11979;9153;7229;6326;6387;5429;4521;3289;3006;2950;2475;1758;1536;18531;18726;18522;15906;11875;9392;7936;7023;6530;5831;4706;3977;3293;3013;2440;1600;1662
29020;Salvador;1991;237519;287143;294764;258647;246492;226638;196636;158646;124679;87942;72309;55476;46220;33231;21609;15164;14982;120947;145374;145661;120510;115368;105179;92266;74184;59882;40588;32871;24053;19061;13685;8354;5444;4554;116572;141769;149103;138137;131124;121459;104370;84462;64797;47354;39438;31423;27159;19546;13255;9720;10428
29021;Santa Maria da Vitória;1991;38017;41774;38494;30624;22076;18556;15711;12784;11450;9821;8171;6774;5433;4305;3482;2360;2192;19330;21205;19408;15748;11248;9270;7897;6292;5706;4943;4171;3284;2653;2139;1676;1144;967;18687;20569;19086;14876;10828;9286;7814;6492;5744;4878;4000;3490;2780;2166;1806;1216;1225
29022;Santo Antônio de Jesus;1991;45755;52930;52233;41043;31653;25572;21505;17980;15689;13081;12075;10932;10218;8528;6169;4631;5027;23131;26741;26597;21050;15861;12662;10420;8622;7559;6214;5456;5004;4690;4096;2933;2198;2189;22624;26189;25636;19993;15792;12910;11085;9358;8130;6867;6619;5928;5528;4432;3236;2433;2838
29023;Seabra;1991;20930;22726;21919;18370;14392;11392;9487;8031;7435;6384;5425;4349;4137;3817;3031;2212;2141;10587;11592;11050;9347;7201;5545;4769;3935;3583;3140;2605;1884;1814;1778;1444;1012;874;10343;11134;10869;9023;7191;5847;4718;4096;3852;3244;2820;2465;2323;2039;1587;1200;1267
29024;Senhor do Bonfim;1991;38507;42548;43051;36576;25993;19743;16630;14455;13773;11638;9553;6543;5874;5583;4141;2916;3009;19447;21494;21677;18635;13104;9799;8144;7074;6933;5893;4801;3073;2777;2721;2074;1437;1321;19060;21054;21374;17941;12889;9944;8486;7381;6840;5745;4752;3470;3097;2862;2067;1479;1688
29025;Serrinha;1991;72329;78531;76388;63401;45812;34623;28332;24028;24272;20928;16931;12915;11632;11166;8551;5793;5758;36482;39743;38569;32270;23276;17329;13865;11634;12041;10318;8386;5963;5757;5613;4355;2878;2656;35847;38788;37819;31131;22536;17294;14467;12394;12231;10610;8545;6952;5875;5553;4196;2915;3102
29026;Teixeira de Freitas;1991;44115;48056;46515;37328;28903;24660;20326;17817;14850;12155;10431;8340;6858;5148;3557;2618;2477;22447;24320;23679;19125;14590;12405;10116;8732;7465;6110;5422;4334;3626;2803;1869;1404;1165;21668;23736;22836;18203;14313;12255;10210;9085;7385;6045;5009;4006;3232;2345;1688;1214;1312
29027;Valença;1991;35876;39916;37082;28049;22481;18907;16156;13148;10821;7981;7038;5838;4918;3578;2481;1789;1932;18098;20343;18992;14439;11400;9511;8113;6673;5635;4086;3645;2999;2587;1848;1283;881;861;17778;19573;18090;13610;11081;9396;8043;6475;5186;3895;3393;2839;2331;1730;1198;908;1071
29028;Vitória da Conquista;1991;66377;75610;75987;64141;49743;40435;34049;28734;24898;21451;18174;14243;12181;10151;7396;5303;4654;33418;38207;38191;32012;24364;19638;16618;13682;12116;10468;9068;6822;5848;5157;3680;2656;2078;32959;37403;37796;32129;25379;20797;17431;15052;12782;10983;9106;7421;6333;4994;3716;2647;2576
31001;Águas Formosas;1991;7464;8712;8843;7457;5158;4252;3356;3193;2954;2674;2345;1711;1482;1113;828;539;539;3773;4586;4492;3840;2702;2195;1699;1536;1447;1332;1214;853;780;567;422;282;237;3691;4126;4351;3617;2456;2057;1657;1657;1507;1342;1131;858;702;546;406;257;302
31002;Além Paraíba;1991;4662;4980;5212;4756;4514;4385;4033;3375;2846;2251;2134;2001;1765;1420;934;668;625;2359;2518;2640;2405;2322;2127;1953;1681;1399;1080;1044;924;881;658;439;283;212;2303;2462;2572;2351;2192;2258;2080;1694;1447;1171;1090;1077;884;762;495;385;413
31003;Alfenas Machado;1991;26383;26948;27111;24584;22912;21635;19664;16857;13480;10895;9271;8306;7167;5822;4089;2749;2109;13300;13627;13889;12447;11769;11117;10244;8749;7075;5632;4698;4253;3657;2901;1972;1349;930;13083;13321;13222;12137;11143;10518;9420;8108;6405;5263;4573;4053;3510;2921;2117;1400;1179
31004;Almenara;1991;21093;23375;22529;18787;13574;11503;9639;8755;8165;7031;6040;5232;4141;3292;2426;1756;1993;10699;11939;11479;9809;6888;5740;4763;4191;4031;3540;3078;2588;2114;1700;1196;835;902;10394;11436;11050;8978;6686;5763;4876;4564;4134;3491;2962;2644;2027;1592;1230;921;1091
31005;Araçuaí;1991;11913;13202;12433;10943;7756;6072;5030;4355;3976;3390;3098;2645;2184;1761;1280;854;972;5995;6665;6409;5648;4110;3067;2528;2174;1982;1583;1471;1251;994;793;567;369;369;5918;6537;6024;5295;3646;3005;2502;2181;1994;1807;1627;1394;1190;968;713;485;603
31006;Araxá;1991;13117;13951;13626;12312;11779;11687;10699;9270;7260;5730;4765;4043;3183;2528;1721;1178;913;6620;7074;6916;6253;5988;5788;5386;4762;3832;2936;2385;1961;1543;1183;819;523;404;6497;6877;6710;6059;5791;5899;5313;4508;3428;2794;2380;2082;1640;1345;902;655;509
31007;Barbacena;1991;19514;19967;20981;19589;18581;17086;15295;12603;10861;8679;7406;6556;5804;4571;3016;2088;1550;9942;10159;10626;9856;9231;8593;7532;6056;5290;4236;3569;3019;2672;2101;1394;916;632;9572;9808;10355;9733;9350;8493;7763;6547;5571;4443;3837;3537;3132;2470;1622;1172;918
31008;Belo Horizonte Nova Lima Caeté;1991;249529;263727;275662;247362;249332;244046;219217;182165;145807;112284;92289;74901;61678;43480;29772;20761;18415;126727;133096;137834;119491;120810;115498;104363;84886;68064;52464;42664;33638;26084;17812;11568;7650;5949;122802;130631;137828;127871;128522;128548;114854;97279;77743;59820;49625;41263;35594;25668;18204;13111;12466
31009;Betim;1991;34797;36601;36713;30103;27513;25856;23692;19763;14784;11240;9087;7331;6191;4508;2898;1957;1441;17575;18551;18764;15195;13840;12781;11673;9999;7691;5739;4675;3594;3017;2208;1396;903;602;17222;18050;17949;14908;13673;13075;12019;9764;7093;5501;4412;3737;3174;2300;1502;1054;839
31010;Bom Despacho;1991;9068;9652;9806;8725;8115;7641;6644;5709;4722;4055;3480;3013;2492;1832;1253;904;733;4738;4899;4989;4366;4117;3831;3281;2832;2406;1932;1715;1475;1177;886;546;415;301;4330;4753;4817;4359;3998;3810;3363;2877;2316;2123;1765;1538;1315;946;707;489;432
31011;Brasília de Minas São Francisco;1991;31859;34412;31106;24130;17886;14488;12306;10955;9846;8425;6987;5763;4806;3817;2578;1703;1383;16197;17599;15916;12637;9437;7416;6431;5568;4998;4242;3522;2873;2362;1990;1273;867;603;15662;16813;15190;11493;8449;7072;5875;5387;4848;4183;3465;2890;2444;1827;1305;836;780
31012;Carangola;1991;11598;12208;12135;10745;9749;8961;8154;7130;5587;4413;4012;3486;3274;2667;1801;1248;1189;5904;6204;6225;5433;4929;4531;4177;3648;2870;2236;2013;1691;1664;1352;872;600;528;5694;6004;5910;5312;4820;4430;3977;3482;2717;2177;1999;1795;1610;1315;929;648;661
31013;Caratinga;1991;20108;21470;22023;19801;15556;13663;11552;10296;8416;6890;6527;5871;5091;3833;2657;1713;1524;10169;10922;11061;10100;7755;6896;5812;4955;4229;3354;3137;2906;2562;1981;1327;821;728;9939;10548;10962;9701;7801;6767;5740;5341;4187;3536;3390;2965;2529;1852;1330;892;796
31014;Conselheiro Lafaiete Congonhas;1991;26174;27172;27254;22895;21438;21220;20009;16502;13026;9955;8237;7211;6013;4662;3132;2196;1797;13391;13842;13823;11535;10764;10370;10038;8374;6534;4955;3955;3361;2733;2173;1417;942;724;12783;13330;13431;11360;10674;10850;9971;8128;6492;5000;4282;3850;3280;2489;1715;1254;1073
31015;Contagem;1991;61379;62603;63379;54566;55712;53734;48035;38905;29341;21512;16548;12765;9230;6289;3813;2514;1938;31040;31789;31828;26962;27771;26106;23551;19273;14480;10654;8275;6107;4250;2765;1607;1025;661;30339;30814;31551;27604;27941;27628;24484;19632;14861;10858;8273;6658;4980;3524;2206;1489;1277
31016;Coração de Jesus;1991;6330;6836;6270;5048;3747;3191;2712;2381;2051;1730;1554;1322;1019;818;511;348;286;3217;3377;3245;2693;2034;1661;1439;1250;1021;884;762;651;519;416;244;157;135;3113;3459;3025;2355;1713;1530;1273;1131;1030;846;792;671;500;402;267;191;151
31017;Coronel Fabriciano Timóteo;1991;19137;21209;21414;18311;17377;16827;14604;12022;9200;7136;6419;5085;4254;2931;1704;1132;1012;9720;10736;10855;9095;8291;8020;7041;5865;4479;3371;3110;2464;2080;1458;765;513;373;9417;10473;10559;9216;9086;8807;7563;6157;4721;3765;3309;2621;2174;1473;939;619;639
31018;Curvelo;1991;17367;18421;18247;16089;14053;12956;10928;9327;7572;6219;5501;4699;4026;3112;2046;1430;1129;8800;9446;9262;8110;6997;6253;5475;4623;3748;3065;2753;2308;1858;1526;941;587;401;8567;8975;8985;7979;7056;6703;5453;4704;3824;3154;2748;2391;2168;1586;1105;843;728
31019;Diamantina;1991;22978;22554;21388;17638;13941;12273;9995;8322;7021;6239;5222;4723;4013;3326;2192;1527;1414;11504;11437;10906;8920;7190;6092;5045;4010;3523;3039;2537;2171;1897;1518;963;668;509;11474;11117;10482;8718;6751;6181;4950;4312;3498;3200;2685;2552;2116;1808;1229;859;905
31020;Divinópolis Santo Antônio do Monte;1991;31575;32712;34456;30938;30048;29384;25878;21741;17386;13899;11614;9989;8104;6183;4063;2716;2193;16163;16648;17422;15528;15088;14451;12928;10716;8689;6876;5651;4858;3894;2811;1780;1171;843;15412;16064;17034;15410;14960;14933;12950;11025;8697;7023;5963;5131;4210;3372;2283;1545;1350
31021;Formiga;1991;10992;11663;11552;10822;10850;10497;9387;7857;6559;5593;4883;4126;3386;2690;1799;1224;944;5596;6016;5868;5440;5435;5219;4744;3930;3289;2754;2433;2006;1623;1272;776;530;368;5396;5647;5684;5382;5415;5278;4643;3927;3270;2839;2450;2120;1763;1418;1023;694;576
31022;Francisco Sá;1991;9840;10347;9218;7577;5704;4982;4104;3588;3057;2544;2082;1815;1407;1174;805;509;487;5052;5316;4723;3954;2976;2582;2072;1843;1584;1233;1002;863;656;540;419;233;199;4788;5031;4495;3623;2728;2400;2032;1745;1473;1311;1080;952;751;634;386;276;288
31023;Frutal Iturama;1991;12830;13427;13740;12498;11612;11300;10070;8308;6897;5782;4802;4085;3274;2427;1558;1084;860;6589;6848;6995;6417;5880;5667;5140;4251;3562;3078;2632;2136;1718;1342;814;591;463;6241;6579;6745;6081;5732;5633;4930;4057;3335;2704;2170;1949;1556;1085;744;493;397
31024;Governador Valadares;1991;41057;45509;46946;41350;35053;30187;25089;22026;18036;15543;13613;11786;9754;6979;4783;3456;3202;20806;23113;23803;20311;16834;14120;12058;10246;8451;7234;6515;5653;4610;3370;2281;1642;1327;20251;22396;23143;21039;18219;16067;13031;11780;9585;8309;7098;6133;5144;3609;2502;1814;1875
31025;Guanhães;1991;14326;14259;13955;12019;9358;7981;6879;6003;5034;4422;4110;3793;3266;2715;1956;1424;1204;7356;7333;7147;6191;4767;3887;3468;2974;2483;2174;1913;1734;1550;1249;893;630;485;6970;6926;6808;5828;4591;4094;3411;3029;2551;2248;2197;2059;1716;1466;1063;794;719
31026;Guaxupé;1991;13727;13759;13859;12509;11770;11121;10334;8726;7258;5681;4953;4464;4045;3255;2270;1458;1210;7081;7001;7046;6438;6029;5745;5442;4537;3930;2914;2506;2209;1974;1590;1108;672;530;6646;6758;6813;6071;5741;5376;4892;4189;3328;2767;2447;2255;2071;1665;1162;786;680
31027;Ipatinga;1991;31049;35111;36093;30359;26124;23576;22352;20589;14543;10758;8949;7571;6238;4327;2602;1867;1568;15909;17861;18241;15037;12658;10843;10627;10512;7388;5340;4515;3727;3116;2141;1266;878;640;15140;17250;17852;15322;13466;12733;11725;10077;7155;5418;4434;3844;3122;2186;1336;989;928
31028;Itabira;1991;20558;21259;22241;18931;17057;16158;13616;11295;8798;7051;6230;5247;4605;3515;2391;1734;1504;10363;10774;11216;9333;8416;7943;6646;5521;4303;3394;2938;2415;2140;1602;1022;751;592;10195;10485;11025;9598;8641;8215;6970;5774;4495;3657;3292;2832;2465;1913;1369;983;912
31029;Itajubá;1991;17625;18080;18037;16735;15800;14736;13049;10523;8882;7180;6410;5687;5089;3896;2726;1833;1593;8888;9180;9188;8504;8106;7449;6665;5354;4486;3571;3055;2715;2366;1899;1377;860;726;8737;8900;8849;8231;7694;7287;6384;5169;4396;3609;3355;2972;2723;1997;1349;973;867
31030;Itaobim;1991;9383;10200;10366;8450;5774;4785;4193;3743;3598;3213;2826;2324;1846;1544;1127;798;800;4686;5136;5261;4321;2986;2401;2071;1768;1746;1570;1436;1137;933;818;528;410;356;4697;5064;5105;4129;2788;2384;2122;1975;1852;1643;1390;1187;913;726;599;388;444
31031;Itaúna;1991;9066;9319;9704;8771;8652;8649;7515;6261;5079;3966;3329;2975;2564;1974;1229;824;615;4598;4712;4966;4403;4489;4390;3763;3121;2574;1970;1626;1469;1174;937;533;366;240;4468;4607;4738;4368;4163;4259;3752;3140;2505;1996;1703;1506;1390;1037;696;458;375
31032;Ituiutaba;1991;17380;17936;19365;18586;17904;16099;13634;11702;10151;8563;7618;6255;5065;3828;2596;1826;1611;8761;9124;9859;9271;8827;7973;6618;5829;5187;4421;3998;3281;2649;2005;1344;926;808;8619;8812;9506;9315;9077;8126;7016;5873;4964;4142;3620;2974;2416;1823;1252;900;803
31033;Janaúba Monte Azul;1991;28101;31089;28661;23162;18861;16114;13560;11376;9645;7893;6270;4797;3918;3427;2424;1623;1530;14182;15630;14540;11611;9357;8028;6744;5584;4902;4001;3147;2277;1899;1703;1135;805;654;13919;15459;14121;11551;9504;8086;6816;5792;4743;3892;3123;2520;2019;1724;1289;818;876
31034;Januária;1991;15472;16731;14878;11833;8766;7302;6202;5404;4633;3864;3376;2790;2389;1909;1462;1017;910;7840;8447;7548;6000;4520;3682;3090;2695;2361;1963;1628;1338;1113;924;718;478;408;7632;8284;7330;5833;4246;3620;3112;2709;2272;1901;1748;1452;1276;985;744;539;502
31035;João Monlevade;1991;12070;12994;13905;12102;11172;10906;9353;7691;6351;5215;4382;3794;3132;2386;1584;1058;862;6084;6591;6922;5976;5420;5310;4445;3607;2976;2528;2117;1820;1457;1090;728;454;328;5986;6403;6983;6126;5752;5596;4908;4084;3375;2687;2265;1974;1675;1296;856;604;534
31036;João Pinheiro;1991;6295;6527;6397;5510;4700;4212;3468;2990;2513;1931;1606;1156;956;748;474;258;215;3185;3396;3196;2755;2425;2149;1749;1585;1370;1024;842;588;496;392;228;122;82;3110;3131;3201;2755;2275;2063;1719;1405;1143;907;764;568;460;356;246;136;133
31037;Juiz de Fora Lima Duarte Bom Jardim Min;1991;47295;47538;49955;45063;46562;46922;43210;36590;31068;23723;20495;18060;16512;12287;8444;5564;4900;24045;24097;25473;22287;23005;22921;20885;17333;14896;11216;9753;8391;7472;5545;3728;2365;1839;23250;23441;24482;22776;23557;24001;22325;19257;16172;12507;10742;9669;9040;6742;4716;3199;3061
31038;Lavras;1991;13900;14567;15099;12886;12500;11849;11048;9586;7519;5953;5107;4707;4102;3157;2202;1563;1155;7135;7469;7721;6480;6323;5838;5509;4773;3783;2941;2483;2294;1920;1464;999;651;449;6765;7098;7378;6406;6177;6011;5539;4813;3736;3012;2624;2413;2182;1693;1203;912;706
31039;Leopoldina Cataguases;1991;14521;15921;16282;14569;13534;13118;11933;10282;8866;7194;6518;5817;5177;4101;2784;2058;1762;7316;8064;8339;7410;6722;6525;5935;5137;4389;3497;3235;2869;2503;1905;1319;887;683;7205;7857;7943;7159;6812;6593;5998;5145;4477;3697;3283;2948;2674;2196;1465;1171;1079
31040;Manga;1991;9819;10919;9532;7425;5329;4575;3694;3302;2803;2356;1872;1562;1130;961;728;521;416;5061;5588;4844;3794;2726;2272;1882;1627;1446;1203;984;768;558;496;365;272;178;4758;5331;4688;3631;2603;2303;1812;1675;1357;1153;888;794;572;465;363;249;238
31041;Manhuaçu;1991;32350;34625;33581;28705;24843;21775;18782;16704;13061;10555;9404;8594;7753;6031;4050;2758;2425;16410;17684;17291;14498;12613;11056;9508;8339;6688;5224;4745;4180;3890;3008;2033;1367;1072;15940;16941;16290;14207;12230;10719;9274;8365;6373;5331;4659;4414;3863;3023;2017;1391;1353
31042;Mantena;1991;7436;8701;9197;8374;6247;5286;4369;4007;3407;2909;2621;2413;2110;1532;1038;767;679;3810;4408;4710;4204;3083;2625;2126;1897;1672;1365;1261;1173;1053;810;555;388;316;3626;4293;4487;4170;3164;2661;2243;2110;1735;1544;1360;1240;1057;722;483;379;363
31043;Minas Novas Turmalina Capelinha;1991;14971;15228;13641;10992;8388;6850;5862;5067;4185;3288;2877;2332;1902;1399;937;639;610;7545;7643;6867;5497;4247;3358;2922;2484;2076;1567;1336;1045;852;640;392;273;213;7426;7585;6774;5495;4141;3492;2940;2583;2109;1721;1541;1287;1050;759;545;366;397
31044;Montes Claros Bocaiúva;1991;40919;42105;43174;38055;32004;27861;24033;20032;16615;12991;10233;8304;6229;4668;3110;2062;1819;20717;21405;21482;18531;15602;13479;11712;9670;8274;6393;5070;3977;2983;2151;1384;873;652;20202;20700;21692;19524;16402;14382;12321;10362;8341;6598;5163;4327;3246;2517;1726;1189;1167
31045;Muriaé;1991;14818;15831;15988;13597;12840;11496;10871;9574;7703;6020;5217;4938;4527;3405;2378;1674;1537;7532;8072;8065;6808;6294;5631;5394;4758;3911;2980;2621;2425;2173;1658;1162;738;626;7286;7759;7923;6789;6546;5865;5477;4816;3792;3040;2596;2513;2354;1747;1216;936;911
31046;Nanuque;1991;8558;9629;10123;8410;6579;5685;4896;4282;3780;3312;2754;2305;1940;1556;1081;807;904;4316;4957;5045;4304;3253;2830;2390;1999;1761;1601;1380;1107;952;799;514;402;372;4242;4672;5078;4106;3326;2855;2506;2283;2019;1711;1374;1198;988;757;567;405;532
31047;Ouro Preto;1991;14989;15226;15631;13233;12430;11900;10495;8968;6971;5405;4591;3702;3222;2307;1668;1108;939;7583;7631;7875;6620;6202;5806;5146;4464;3490;2703;2177;1720;1395;949;694;448;323;7406;7595;7756;6613;6228;6094;5349;4504;3481;2702;2414;1982;1827;1358;974;660;616
31048;Padre Paraíso;1991;7901;8272;7685;6116;4110;3352;2933;2705;2271;2063;1903;1559;1340;978;640;504;457;3960;4212;3844;3243;2074;1671;1412;1311;1128;1001;959;776;696;502;318;232;177;3941;4060;3841;2873;2036;1681;1521;1394;1143;1062;944;783;644;476;322;272;280
31049;Pará de Minas;1991;12607;12680;13132;12256;11911;10950;9361;7751;6136;4925;4004;3491;2873;2199;1558;1052;918;6406;6438;6653;6207;6052;5439;4760;3843;3087;2376;2032;1724;1365;972;718;440;391;6201;6242;6479;6049;5859;5511;4601;3908;3049;2549;1972;1767;1508;1227;840;612;527
31050;Passos Piumhi;1991;22713;23487;23475;21595;20699;19666;18109;15746;12766;10110;8636;7498;6113;4907;3248;2289;1758;11745;11991;11962;11028;10552;10127;9237;8165;6524;5267;4380;3829;2951;2453;1518;1101;761;10968;11496;11513;10567;10147;9539;8872;7581;6242;4843;4256;3669;3162;2454;1730;1188;997
31051;Patos de Minas;1991;28298;30103;30711;29709;27498;24477;21609;18593;14972;12382;10330;8259;6650;5083;3415;2400;1828;14432;15322;15731;15028;14005;12349;10922;9523;7721;6271;5222;4009;3206;2405;1607;1076;756;13866;14781;14980;14681;13493;12128;10687;9070;7251;6111;5108;4250;3444;2678;1808;1324;1072
31052;Patrocínio Monte Carmelo;1991;15408;15556;16012;15139;14688;13640;11424;9648;7893;6478;5310;4192;3376;2653;1523;1054;859;7877;8016;8120;7629;7497;6988;5904;4943;4027;3294;2746;2085;1703;1275;750;467;369;7531;7540;7892;7510;7191;6652;5520;4705;3866;3184;2564;2107;1673;1378;773;587;490
31053;Pedra Azul;1991;6564;6942;6554;5567;4396;3620;2994;2679;2401;1927;1749;1306;1043;900;572;394;419;3373;3487;3240;2818;2249;1788;1523;1272;1194;961;889;643;518;469;287;205;177;3191;3455;3314;2749;2147;1832;1471;1407;1207;966;860;663;525;431;285;189;242
31054;Pirapora;1991;16181;16946;16002;12275;10437;9709;8377;7091;5313;3912;3187;2694;2198;1799;1087;761;691;8209;8512;8091;6082;5313;4784;4172;3680;2783;2066;1651;1292;1049;905;527;361;284;7972;8434;7911;6193;5124;4925;4205;3411;2530;1846;1536;1402;1149;894;560;400;407
31055;Poços de Caldas;1991;14809;16024;16538;15147;14657;14324;13500;12423;10128;7956;6720;5711;5123;3942;2605;1762;1452;7566;8198;8290;7455;7248;6979;6681;6092;5115;3961;3321;2782;2448;1878;1196;809;567;7243;7826;8248;7692;7409;7345;6819;6331;5013;3995;3399;2929;2675;2064;1409;953;885
31056;Ponte Nova;1991;24411;26358;27899;23752;19667;17755;15611;13142;10925;9158;8241;7776;7131;5751;4118;2813;2290;12294;13249;14303;12214;9780;8789;7792;6419;5300;4327;3959;3647;3396;2821;1926;1281;1006;12117;13109;13596;11538;9887;8966;7819;6723;5625;4831;4282;4129;3735;2930;2192;1532;1284
31057;Pouso Alegre;1991;36266;38206;38536;36837;35217;33259;29781;25310;21069;16741;14328;12295;11024;8229;5565;3668;3018;18583;19446;19647;18561;18006;17028;15302;13071;11023;8578;7298;6157;5555;4182;2772;1879;1408;17683;18760;18889;18276;17211;16231;14479;12239;10046;8163;7030;6138;5469;4047;2793;1789;1610
31058;Resplendor;1991;9486;10738;11207;10220;8119;7171;6087;5532;4660;4070;3586;3290;2964;2178;1563;1097;1091;4784;5382;5710;5180;4069;3588;2990;2676;2247;1931;1771;1574;1463;1091;804;573;500;4702;5356;5497;5040;4050;3583;3097;2856;2413;2139;1815;1716;1501;1087;759;524;591
31059;Salinas Taiobeiras;1991;21500;23702;22141;18562;13597;11178;9957;8898;7636;6482;5327;4524;3561;3120;2139;1477;1453;10952;11984;11298;9258;6735;5543;4869;4294;3789;3171;2576;2133;1674;1602;986;705;603;10548;11718;10843;9304;6862;5635;5088;4604;3847;3311;2751;2391;1887;1518;1153;772;850
31060;Santa Maria do Suaçuí São João Evangeli;1991;14845;15172;14333;12160;8951;7164;5833;5353;4791;4267;3815;3532;2943;2297;1676;1058;1021;7519;7811;7264;6110;4426;3645;2852;2554;2280;2069;1824;1637;1385;1074;761;483;407;7326;7361;7069;6050;4525;3519;2981;2799;2511;2198;1991;1895;1558;1223;915;575;614
31061;Santo Antônio do Amparo Campo Belo;1991;16651;17518;18364;16738;14915;13667;12782;11400;9176;7547;6479;6157;5447;4280;2877;2041;1533;8420;8864;9369;8581;7594;6847;6440;5836;4669;3663;3229;3024;2655;2052;1363;900;617;8231;8654;8995;8157;7321;6820;6342;5564;4507;3884;3250;3133;2792;2228;1514;1141;916
31062;Santos Dumont;1991;4840;5047;5208;4679;4538;4641;4089;3279;2788;2178;1911;1729;1522;1186;827;602;484;2502;2544;2574;2318;2285;2320;2048;1593;1367;1003;937;799;710;521;338;275;194;2338;2503;2634;2361;2253;2321;2041;1686;1421;1175;974;930;812;665;489;327;290
31063;São João del Rei;1991;19006;19914;21465;19591;18628;17870;15903;13031;10681;8693;7720;6867;5989;4581;3195;2209;1763;9636;10253;10821;9948;9464;8900;8085;6632;5226;4117;3803;3233;2715;2129;1429;974;665;9370;9661;10644;9643;9164;8970;7818;6399;5455;4576;3917;3634;3274;2452;1766;1235;1098
31064;São João Nepomuceno Bicas;1991;5543;5718;5630;5138;5218;5125;4691;3815;3360;2611;2428;2308;2306;1747;1203;917;916;2766;2900;2901;2597;2663;2532;2344;1897;1666;1277;1217;1103;1144;856;554;409;383;2777;2818;2729;2541;2555;2593;2347;1918;1694;1334;1211;1205;1162;891;649;508;533
31065;São Lourenço;1991;21573;22950;23185;20090;18988;18135;16449;13906;11631;9254;8360;7464;6784;5065;3665;2476;2136;11015;11520;11690;10166;9600;9085;8289;6918;5900;4576;4064;3649;3308;2434;1721;1165;932;10558;11430;11495;9924;9388;9050;8160;6988;5731;4678;4296;3815;3476;2631;1944;1311;1204
31066;São Sebastião do Paraíso;1991;10105;10542;10670;9364;8564;8372;7958;7071;5848;4606;4067;3666;3378;2565;1678;1125;984;5219;5339;5424;4845;4388;4176;4070;3608;3042;2342;2102;1791;1637;1295;812;511;405;4886;5203;5246;4519;4176;4196;3888;3463;2806;2264;1965;1875;1741;1270;866;614;579
31067;Sete Lagoas;1991;33958;34818;34267;30696;29989;28428;24085;19885;15823;12824;10960;9301;7536;5833;3860;2630;2151;17174;17716;17147;15515;15268;14318;11990;9867;7861;6319;5358;4447;3561;2642;1718;1150;851;16784;17102;17120;15181;14721;14110;12095;10018;7962;6505;5602;4854;3975;3191;2142;1480;1300
31068;Teófilo Otoni Malacacheta Itambacuri;1991;38038;41924;42184;34628;25956;21954;18718;16556;14668;12675;11143;9730;7950;6006;4416;3253;3154;19190;21251;21277;17286;12703;10617;9037;7679;6897;5977;5423;4571;3769;2809;2058;1524;1172;18848;20673;20907;17342;13253;11337;9681;8877;7771;6698;5720;5159;4181;3197;2358;1729;1982
